id,target_type,target_name,check_type,severity,status,details,evidence
1228,table_or_view,public.invoices,p0_error_log_absence,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1229,table_or_view,public.invoices,table_growth_risk_signal,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1230,table_or_view,public.invoices,retention_policy_defined,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1231,table_or_view,public.invoices,anomaly_detection_signal,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1232,table_or_view,public.invoices,tenant_isolation_signal,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1233,table_or_view,public.invoices,cross_dashboard_data_join_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1234,table_or_view,public.invoices,message_thread_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1235,table_or_view,public.invoices,proposal_lifecycle_integrity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1236,table_or_view,public.invoices,project_status_transition_graph,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1237,table_or_view,public.invoices,invoice_status_transition_graph,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1238,table_or_view,public.invoices,notification_read_unread_transition,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1239,table_or_view,public.invoices,avatar_url_validity_sanity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1240,table_or_view,public.invoices,storage_signed_url_policy,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1241,table_or_view,public.message_attachments,table_exists,P0,PASS,Found in inventory,db_inventory.tables_and_views
1242,table_or_view,public.message_attachments,column_contract,P0,PASS,9 columns detected,OpenAPI definitions
1243,table_or_view,public.message_attachments,primary_key_presence,P0,PASS,Primary key detected,OpenAPI column metadata
1244,table_or_view,public.message_attachments,foreign_key_integrity,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1245,table_or_view,public.message_attachments,orphan_row_check,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1246,table_or_view,public.message_attachments,index_presence_fk,P1,PASS,Index entries found in migrations,migration_derived_metadata.indexes
1247,table_or_view,public.message_attachments,index_usage_baseline,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1248,table_or_view,public.message_attachments,unique_constraint_check,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1249,table_or_view,public.message_attachments,not_null_required_fields,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1250,table_or_view,public.message_attachments,default_values_sanity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1251,table_or_view,public.message_attachments,rls_enabled,P0,PASS,Policies detected in migrations,migration_derived_metadata.policies
1252,table_or_view,public.message_attachments,rls_select_owner_scope,P0,PASS,Policies detected in migrations,migration_derived_metadata.policies
1253,table_or_view,public.message_attachments,rls_insert_owner_scope,P0,PASS,Policies detected in migrations,migration_derived_metadata.policies
1254,table_or_view,public.message_attachments,rls_update_owner_scope,P0,PASS,Policies detected in migrations,migration_derived_metadata.policies
1255,table_or_view,public.message_attachments,rls_delete_owner_scope,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1256,table_or_view,public.message_attachments,rls_admin_bypass_expected,P1,PASS,Policies detected in migrations,migration_derived_metadata.policies
1257,table_or_view,public.message_attachments,rls_recursion_risk_scan,P0,PASS,No direct recursion marker found,migrations scan
1258,table_or_view,public.message_attachments,api_select_endpoint_ok,P1,PASS,GET status=200,/rest/v1/message_attachments?select=*
1259,table_or_view,public.message_attachments,api_insert_endpoint_ok,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1260,table_or_view,public.message_attachments,api_update_endpoint_ok,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1261,table_or_view,public.message_attachments,api_delete_endpoint_guarded,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1262,table_or_view,public.message_attachments,api_payload_shape_validation,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1263,table_or_view,public.message_attachments,ui_widget_source_mapping,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1264,table_or_view,public.message_attachments,ui_widget_empty_state_sanity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1265,table_or_view,public.message_attachments,dashboard_role_visibility,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1266,table_or_view,public.message_attachments,dashboard_cross_role_data_leak,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1267,table_or_view,public.message_attachments,pagination_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1268,table_or_view,public.message_attachments,sorting_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1269,table_or_view,public.message_attachments,filtering_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1270,table_or_view,public.message_attachments,count_query_support,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1271,table_or_view,public.message_attachments,data_freshness_timestamp,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1272,table_or_view,public.message_attachments,created_at_presence,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1273,table_or_view,public.message_attachments,updated_at_presence,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1274,table_or_view,public.message_attachments,timezone_consistency,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1275,table_or_view,public.message_attachments,currency_precision_numeric,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1276,table_or_view,public.message_attachments,negative_amount_guard,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1277,table_or_view,public.message_attachments,status_enum_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1278,table_or_view,public.message_attachments,null_rate_critical_fields,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1279,table_or_view,public.message_attachments,duplicate_business_key_scan,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1280,table_or_view,public.message_attachments,sensitive_data_exposure_scan,P0,FAIL,Potential secrets detected in 8 file-pattern hits,.env:paystack_live_secret; .env:paystack_live_public; .env:supabase_secret_key; .env:resend_key; .env.local:paystack_live_secret; .env.local:paystack_live_public; .env.local:supabase_secret_key; .env.local:resend_key
1281,table_or_view,public.message_attachments,audit_log_coverage,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1282,table_or_view,public.message_attachments,trigger_presence_expected,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1283,table_or_view,public.message_attachments,trigger_side_effect_sanity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1284,table_or_view,public.message_attachments,function_dependency_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1285,table_or_view,public.message_attachments,migration_history_alignment,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1286,table_or_view,public.message_attachments,backup_readiness_signal,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1287,table_or_view,public.message_attachments,restore_simulation_plan,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1288,table_or_view,public.message_attachments,webhook_idempotency_key,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1289,table_or_view,public.message_attachments,webhook_signature_verification,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1290,table_or_view,public.message_attachments,webhook_replay_no_duplicate_effect,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1291,table_or_view,public.message_attachments,provider_reference_uniqueness,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1292,table_or_view,public.message_attachments,payment_state_machine_validity,P0,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1293,table_or_view,public.message_attachments,commission_calculation_consistency,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1294,table_or_view,public.message_attachments,payout_state_machine_validity,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1295,table_or_view,public.message_attachments,invoice_delivery_pipeline,P1,PASS,Invoice->notification pipeline passed,"{""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""send_invoice_status"":200,""send_invoice_body"":{""success"":true,""invoice_id"":""5565fb7f-98b1-498b-b6b7-51e2cb60fd5f"",""status"":""sent"",""reference"":""PRQ_f0z9b3jpwvddqk3"",""authorization_url"":""ht"
1296,table_or_view,public.message_attachments,notification_insert_compatibility,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1297,table_or_view,public.message_attachments,realtime_channel_mapping,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1298,table_or_view,public.message_attachments,storage_acl_scope,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1299,table_or_view,public.message_attachments,avatar_upload_constraints,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1300,table_or_view,public.message_attachments,google_avatar_sync,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1301,table_or_view,public.message_attachments,oauth_role_routing,P0,PASS,Role login pass count=4,npm run verify:test-logins
1302,table_or_view,public.message_attachments,password_login_role_routing,P0,PASS,Role login pass count=4,npm run verify:test-logins
1303,table_or_view,public.message_attachments,session_expiry_recovery,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1304,table_or_view,public.message_attachments,failed_fetch_error_surface,P1,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1305,table_or_view,public.message_attachments,mobile_layout_data_endpoint_stability,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
1306,table_or_view,public.message_attachments,csv_export_source_integrity,P2,WARN,Heuristic-only check: requires role-scoped SQL or dedicated e2e harness,phase3to9 automated heuristic
